Name,Vac,Paco,Pdco,Vdco,Pso,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,Manufacturer,Model
Delta Electronics: RPI H7U [208V] 208V [CEC 2018],208.0,5990.0,6187.36,370.0,18.1409,-3.04935e-06,-5.56084e-05,0.00256538,0.000551822,1.087,400.0,16.7226,280.0,400.0,Delta Electronics,RPI H7U [208V] 208V [CEC 2018]
Delta Electronics: RPI H7U [240V] 240V [CEC 2018],240.0,7014.0,7218.36,370.0,14.2755,-1.99776e-06,-0.000105717,-0.00109688,-0.000830318,1.169,400.0,19.5091,280.0,400.0,Delta Electronics,RPI H7U [240V] 240V [CEC 2018]
Delta Electronics: SOLIVIA 3.0 NA G4 TL (208V) 208V [CEC 2014],208.0,3070.0,3150.6304379999997,380.4142857,15.87358172,-3.63e-06,-1.56e-05,-1.17E-04,-0.00248,1.12,600.0,22.0,150.0,480.0,Delta Electronics,SOLIVIA 3.0 NA G4 TL (208V) 208V [CEC 2014]
Delta Electronics: SOLIVIA 3.0 NA G4 TL (240V) 240V [CEC 2014],240.0,3050.0,3119.052775,380.56428569999997,17.09264698,-2.15e-06,-2.27e-05,-8.51E-04,-0.0059700000000000005,1.18,600.0,22.0,150.0,480.0,Delta Electronics,SOLIVIA 3.0 NA G4 TL (240V) 240V [CEC 2014]
Delta Electronics: SOLIVIA 3.8 NA G4 TL (208V) 208V [CEC 2014],208.0,3320.0,3415.071064,380.69047620000003,14.75570756,-4.49e-06,-1.42e-05,-7.41E-04,-0.00145,1.14,600.0,20.0,200.0,500.0,Delta Electronics,SOLIVIA 3.8 NA G4 TL (208V) 208V [CEC 2014]
Delta Electronics: SOLIVIA 3.8 NA G4 TL (240V) 240V [CEC 2014],240.0,3810.0,3906.389356,380.42857139999995,21.59326508,-4.02e-06,-3.07e-05,-6.99E-05,-0.0016,1.19,600.0,20.0,200.0,500.0,Delta Electronics,SOLIVIA 3.8 NA G4 TL (240V) 240V [CEC 2014]
Delta Electronics: SOLIVIA 3.8 NA G4 TL [208V] 208V [CEC 2018],208.0,3320.0,3414.58,380.0,14.6304,-4.57847e-06,-1.2156600000000001e-05,-0.00045963,-0.000852225,1.14,500.0,8.98575,100.0,500.0,Delta Electronics,SOLIVIA 3.8 NA G4 TL [208V] 208V [CEC 2018]
Delta Electronics: SOLIVIA 3.8 NA G4 TL [208V] [SI1] 208V [CEC 2018],208.0,3320.0,3414.58,380.0,14.6304,-4.57847e-06,-1.2156600000000001e-05,-0.00045963,-0.000852225,1.14,500.0,8.98575,100.0,500.0,Delta Electronics,SOLIVIA 3.8 NA G4 TL [208V] [SI1] 208V [CEC 2018]
Delta Electronics: SOLIVIA 3.8 NA G4 TL [240V] 240V [CEC 2018],240.0,3810.0,3903.82,380.0,21.3685,-3.9453300000000006e-06,-2.45435e-05,-9.64193e-05,-0.00117809,1.19,500.0,10.2732,100.0,500.0,Delta Electronics,SOLIVIA 3.8 NA G4 TL [240V] 240V [CEC 2018]
Delta Electronics: SOLIVIA 3.8 NA G4 TL [240V] [SI1] 240V [CEC 2018],240.0,3810.0,3903.82,380.0,21.3685,-3.9453300000000006e-06,-2.45435e-05,-9.64193e-05,-0.00117809,1.19,500.0,10.2732,100.0,500.0,Delta Electronics,SOLIVIA 3.8 NA G4 TL [240V] [SI1] 240V [CEC 2018]
Delta Electronics: SOLIVIA 5.2 NA G4 TL (208V) 208V [CEC 2014],208.0,5200.0,5338.065906,379.9810952,30.67098762,-2.82e-06,-2.65e-05,-9.06E-05,-0.000587,1.31,600.0,30.0,200.0,500.0,Delta Electronics,SOLIVIA 5.2 NA G4 TL (208V) 208V [CEC 2014]
Delta Electronics: SOLIVIA 5.2 NA G4 TL (240V) 240V [CEC 2014],240.0,5200.0,5315.528104999999,379.9911508,29.0621399,-1.94e-06,-2.99e-05,3.15E-05,-0.0011300000000000001,1.42,600.0,30.0,200.0,500.0,Delta Electronics,SOLIVIA 5.2 NA G4 TL (240V) 240V [CEC 2014]
Delta Electronics: SOLIVIA 5.2 NA G4 TL [208V] 208V [CEC 2018],208.0,5200.0,5335.81,380.0,31.6183,-3.0116900000000005e-06,-2.04284e-05,-0.000144841,-0.000353941,1.31,500.0,14.0416,100.0,500.0,Delta Electronics,SOLIVIA 5.2 NA G4 TL [208V] 208V [CEC 2018]
Delta Electronics: SOLIVIA 5.2 NA G4 TL [208V] [SI1] 208V [CEC 2018],208.0,5200.0,5335.81,380.0,31.6183,-3.0116900000000005e-06,-2.04284e-05,-0.000144841,-0.000353941,1.31,500.0,14.0416,100.0,500.0,Delta Electronics,SOLIVIA 5.2 NA G4 TL [208V] [SI1] 208V [CEC 2018]
Delta Electronics: SOLIVIA 5.2 NA G4 TL [240V] 240V [CEC 2018],240.0,5200.0,5312.69,380.0,29.1212,-1.9746e-06,-2.4496700000000002e-05,-0.000241574,-0.00123983,1.42,500.0,13.9808,100.0,500.0,Delta Electronics,SOLIVIA 5.2 NA G4 TL [240V] 240V [CEC 2018]
Delta Electronics: SOLIVIA 5.2 NA G4 TL [240V] [SI1] 240V [CEC 2018],240.0,5200.0,5312.69,380.0,29.1212,-1.9746e-06,-2.4496700000000002e-05,-0.000241574,-0.00123983,1.42,500.0,13.9808,100.0,500.0,Delta Electronics,SOLIVIA 5.2 NA G4 TL [240V] [SI1] 240V [CEC 2018]
Delta Electronics: SOLIVIA 6.6 NA G4 TL (208V) 208V [CEC 2014],208.0,6600.0,6805.509183,380.1106587,35.17571359,-3.48e-06,-3.28e-05,-4.50E-04,-0.00121,1.23,600.0,36.0,200.0,500.0,Delta Electronics,SOLIVIA 6.6 NA G4 TL (208V) 208V [CEC 2014]
Delta Electronics: SOLIVIA 6.6 NA G4 TL (240V) 240V [CEC 2014],240.0,6600.0,6765.553973,379.9414762,33.3206431,-2.53e-06,-3.4399999999999996e-05,-5.76E-04,-0.00149,1.45,600.0,36.0,200.0,500.0,Delta Electronics,SOLIVIA 6.6 NA G4 TL (240V) 240V [CEC 2014]
Delta Electronics: SOLIVIA 6.6 NA G4 TL [208V] 208V [CEC 2018],208.0,6600.0,6802.75,380.0,35.0166,-3.5210300000000002e-06,-2.6374699999999997e-05,-0.000389944,-0.000993779,1.23,500.0,17.902,100.0,500.0,Delta Electronics,SOLIVIA 6.6 NA G4 TL [208V] 208V [CEC 2018]
Delta Electronics: SOLIVIA 6.6 NA G4 TL [208V] [SI1] 208V [CEC 2018],208.0,6600.0,6802.75,380.0,35.0166,-3.5210300000000002e-06,-2.6374699999999997e-05,-0.000389944,-0.000993779,1.23,500.0,17.902,100.0,500.0,Delta Electronics,SOLIVIA 6.6 NA G4 TL [208V] [SI1] 208V [CEC 2018]
Delta Electronics: SOLIVIA 6.6 NA G4 TL [240V] 240V [CEC 2018],240.0,6600.0,6761.18,380.0,33.203,-2.51834e-06,-2.63813e-05,-0.000370185,-0.000872105,1.45,500.0,17.7926,100.0,500.0,Delta Electronics,SOLIVIA 6.6 NA G4 TL [240V] 240V [CEC 2018]
Delta Electronics: SOLIVIA 6.6 NA G4 TL [240V] [SI1] 240V [CEC 2018],240.0,6600.0,6761.18,380.0,33.203,-2.51834e-06,-2.63813e-05,-0.000370185,-0.000872105,1.45,500.0,17.7926,100.0,500.0,Delta Electronics,SOLIVIA 6.6 NA G4 TL [240V] [SI1] 240V [CEC 2018]
Delta Electronics: SOLIVIA 7.6 NA G4 TL (208V) 208V [CEC 2014],208.0,6600.0,6805.509183,380.1106587,35.17571359,-3.48e-06,-3.28e-05,-4.50E-04,-0.00121,1.23,600.0,40.0,200.0,500.0,Delta Electronics,SOLIVIA 7.6 NA G4 TL (208V) 208V [CEC 2014]
Delta Electronics: SOLIVIA 7.6 NA G4 TL (240V) 240V [CEC 2014],240.0,7600.0,7810.709462000001,380.0650238,33.70123604,-2.65e-06,-3.929999999999999e-05,-4.94E-04,-0.0015,1.43,600.0,40.0,200.0,500.0,Delta Electronics,SOLIVIA 7.6 NA G4 TL (240V) 240V [CEC 2014]
Delta Electronics: SOLIVIA 7.6 NA G4 TL [208V] 208V [CEC 2018],208.0,6600.0,6802.75,380.0,35.0166,-3.5210300000000002e-06,-2.6374699999999997e-05,-0.000389944,-0.000993779,1.23,500.0,17.902,100.0,500.0,Delta Electronics,SOLIVIA 7.6 NA G4 TL [208V] 208V [CEC 2018]
Delta Electronics: SOLIVIA 7.6 NA G4 TL [208V] [SI1] 208V [CEC 2018],208.0,6600.0,6802.75,380.0,35.0166,-3.5210300000000002e-06,-2.6374699999999997e-05,-0.000389944,-0.000993779,1.23,500.0,17.902,100.0,500.0,Delta Electronics,SOLIVIA 7.6 NA G4 TL [208V] [SI1] 208V [CEC 2018]
Delta Electronics: SOLIVIA 7.6 NA G4 TL [240V] 240V [CEC 2018],240.0,7600.0,7805.28,380.0,33.8774,-2.64648e-06,-3.20588e-05,-0.000495117,-0.00133452,1.43,500.0,20.5402,100.0,500.0,Delta Electronics,SOLIVIA 7.6 NA G4 TL [240V] 240V [CEC 2018]
Delta Electronics: SOLIVIA 7.6 NA G4 TL [240V] [SI1] 240V [CEC 2018],240.0,7600.0,7805.28,380.0,33.8774,-2.64648e-06,-3.20588e-05,-0.000495117,-0.00133452,1.43,500.0,20.5402,100.0,500.0,Delta Electronics,SOLIVIA 7.6 NA G4 TL [240V] [SI1] 240V [CEC 2018]
Delta Energy Systems: SI 1800 US (208V) 208V [CEC 2009],208.0,1800.0,1928.9380809999998,288.9066667,24.70257412,-1.05e-05,-0.000101,-3.13E-04,-0.003,0.26,400.0,10.0,125.0,350.0,Delta Energy Systems,SI 1800 US (208V) 208V [CEC 2009]
Delta Energy Systems: SI 1800 US (240V) 240V [CEC 2009],240.0,1800.0,1933.665309,287.80952379999997,24.99286668,-1.26e-05,-9.46e-05,-4.65E-04,-0.00108,0.14,400.0,10.0,125.0,350.0,Delta Energy Systems,SI 1800 US (240V) 240V [CEC 2009]
Delta Energy Systems: SI 1800 US [208V] 208V [CEC 2018],208.0,1800.0,1927.28,290.0,25.2969,-1.09447e-05,-5.60774e-05,-0.000550298,-0.00274808,0.26,320.0,6.6458,100.0,320.0,Delta Energy Systems,SI 1800 US [208V] 208V [CEC 2018]
Delta Energy Systems: SI 1800 US [240V] 240V [CEC 2018],240.0,1800.0,1931.86,290.0,27.2988,-1.4143299999999999e-05,-4.94848e-05,-6.53205e-05,-0.000246381,0.14,320.0,6.661569999999999,100.0,320.0,Delta Energy Systems,SI 1800 US [240V] 240V [CEC 2018]
Delta Energy Systems: SI 2500 US (208V) 208V [CEC 2009],208.0,2500.0,2723.576989,289.5890476,26.8950633,-1.3800000000000002e-05,-0.000124,-1.43E-03,-0.00292,0.32,400.0,14.0,125.0,350.0,Delta Energy Systems,SI 2500 US (208V) 208V [CEC 2009]
Delta Energy Systems: SI 2500 US (240V) 240V [CEC 2009],240.0,2500.0,2695.183956,288.87452379999996,27.21360529,-1.42e-05,-0.000124,-8.78E-04,-0.0027,0.32,400.0,14.0,125.0,350.0,Delta Energy Systems,SI 2500 US (240V) 240V [CEC 2009]
Delta Energy Systems: SI 2500 US [208V] 208V [CEC 2018],208.0,2500.0,2719.35,290.0,28.8774,-1.38059e-05,-6.33283e-05,-0.000972631,-0.0018298,0.32,320.0,9.37708,100.0,320.0,Delta Energy Systems,SI 2500 US [208V] 208V [CEC 2018]
Delta Energy Systems: SI 2500 US [240V] 240V [CEC 2018],240.0,2500.0,2692.28,290.0,29.8348,-1.48079e-05,-6.64239e-05,-0.000433314,-0.00146782,0.32,320.0,9.28373,100.0,320.0,Delta Energy Systems,SI 2500 US [240V] 240V [CEC 2018]
Delta Energy Systems: SOLIVIA 2.5 NA G4 TR (208V) 208V [CEC 2016],208.0,2550.0,2667.26,350.0,28.6288,-3.84e-06,-1.7e-05,0.000218453,-0.000378317,0.33,500.0,0.005108,100.0,500.0,Delta Energy Systems,SOLIVIA 2.5 NA G4 TR (208V) 208V [CEC 2016]
Delta Energy Systems: SOLIVIA 2.5 NA G4 TR (240V) 240V [CEC 2016],240.0,2530.0,2637.05,350.0,29.0504,-4.61e-06,-2.1e-05,0.000221284,-0.000858901,0.44,500.0,0.00505,100.0,500.0,Delta Energy Systems,SOLIVIA 2.5 NA G4 TR (240V) 240V [CEC 2016]
Delta Energy Systems: SOLIVIA 2.5 NA G4 TR [208V] 208V [CEC 2018],208.0,2550.0,2667.26,350.0,28.6289,-3.84093e-06,-1.70269e-05,0.000218447,-0.00037831,0.33,500.0,7.62075,100.0,500.0,Delta Energy Systems,SOLIVIA 2.5 NA G4 TR [208V] 208V [CEC 2018]
Delta Energy Systems: SOLIVIA 2.5 NA G4 TR [240V] 240V [CEC 2018],240.0,2530.0,2637.05,350.0,29.0504,-4.6132e-06,-2.10059e-05,0.000221284,-0.000858901,0.44,500.0,7.53443,100.0,500.0,Delta Energy Systems,SOLIVIA 2.5 NA G4 TR [240V] 240V [CEC 2018]
Delta Energy Systems: SOLIVIA 2.5 TR NA G4 208V [CEC 2010],208.0,2550.0,2668.301097,350.5072667,23.84389896,-2.37e-06,-2.27e-05,3.78E-05,-0.00231,0.33,600.0,16.7,150.0,500.0,Delta Energy Systems,SOLIVIA 2.5 TR NA G4 208V [CEC 2010]
Delta Energy Systems: SOLIVIA 2.5 TR NA G4 240V [CEC 2010],240.0,2530.0,2638.443635,350.5249667,24.4500853,-3.05e-06,-2.75e-05,1.25E-05,-0.00285,0.44,600.0,16.7,150.0,500.0,Delta Energy Systems,SOLIVIA 2.5 TR NA G4 240V [CEC 2010]
Delta Energy Systems: SOLIVIA 3.3 NA G4 TR (208V) 208V [CEC 2016],208.0,3330.0,3492.41,350.0,31.524,-5.9e-06,-1.86e-05,0.000301278,0.00018360900000000002,0.33,500.0,0.00665,100.0,500.0,Delta Energy Systems,SOLIVIA 3.3 NA G4 TR (208V) 208V [CEC 2016]
Delta Energy Systems: SOLIVIA 3.3 NA G4 TR (240V) 240V [CEC 2016],240.0,3340.0,3487.29,350.0,31.4936,-5.35e-06,-1.89e-05,0.000279928,-0.000100084,0.44,500.0,0.006670000000000001,100.0,500.0,Delta Energy Systems,SOLIVIA 3.3 NA G4 TR (240V) 240V [CEC 2016]
Delta Energy Systems: SOLIVIA 3.3 NA G4 TR [208V] 208V [CEC 2018],208.0,3330.0,3492.41,350.0,31.524,-5.899780000000001e-06,-1.86021e-05,0.000301278,0.00018360900000000002,0.33,500.0,9.97831,100.0,500.0,Delta Energy Systems,SOLIVIA 3.3 NA G4 TR [208V] 208V [CEC 2018]
Delta Energy Systems: SOLIVIA 3.3 NA G4 TR [240V] 240V [CEC 2018],240.0,3340.0,3487.29,350.0,31.4936,-5.34593e-06,-1.89484e-05,0.000279928,-0.000100084,0.44,500.0,9.96369,100.0,500.0,Delta Energy Systems,SOLIVIA 3.3 NA G4 TR [240V] 240V [CEC 2018]
Delta Energy Systems: SOLIVIA 3.3 TR NA G4 208V [CEC 2010],208.0,3330.0,3493.839907,350.4236667,27.16225998,-4.84e-06,-2.45e-05,1.74E-04,-0.000178,0.33,600.0,24.0,150.0,500.0,Delta Energy Systems,SOLIVIA 3.3 TR NA G4 208V [CEC 2010]
Delta Energy Systems: SOLIVIA 3.3 TR NA G4 240V [CEC 2010],240.0,3340.0,3489.109689,350.3205333,26.89423684,-4.45e-06,-2.5e-05,8.61E-05,-0.000525,0.44,600.0,24.0,150.0,500.0,Delta Energy Systems,SOLIVIA 3.3 TR NA G4 240V [CEC 2010]
Delta Energy Systems: SOLIVIA 4.4 NA G4 TR  (208V) 208V [CEC 2016],208.0,4528.0,4790.24,350.0,42.0176,-6.0632799999999995e-06,-2.1822e-05,0.00020239,0.000425463,0.39,500.0,0.009059999999999999,100.0,500.0,Delta Energy Systems,SOLIVIA 4.4 NA G4 TR  (208V) 208V [CEC 2016]
Delta Energy Systems: SOLIVIA 4.4 NA G4 TR  (240V) 240V [CEC 2016],240.0,4564.0,4800.15,350.0,45.0114,-5.54524e-06,-2.1423e-05,0.000658992,0.000742919,0.49,500.0,0.00912,100.0,500.0,Delta Energy Systems,SOLIVIA 4.4 NA G4 TR  (240V) 240V [CEC 2016]
Delta Energy Systems: SOLIVIA 4.4 NA G4 TR (208V) 208V [CEC 2012],208.0,4528.0,4795.866471,349.08166669999997,36.49329109,-5.37e-06,-3.63e-05,2.96E-04,0.000566,0.39,500.0,31.0,200.0,500.0,Delta Energy Systems,SOLIVIA 4.4 NA G4 TR (208V) 208V [CEC 2012]
Delta Energy Systems: SOLIVIA 4.4 NA G4 TR (208V) 208V [CEC 2013],208.0,4528.0,4795.866471,349.08166669999997,36.49329109,-5.37e-06,-3.63e-05,2.96E-04,0.000566,0.39,600.0,31.0,150.0,500.0,Delta Energy Systems,SOLIVIA 4.4 NA G4 TR (208V) 208V [CEC 2013]
Delta Energy Systems: SOLIVIA 4.4 NA G4 TR (240V) 240V [CEC 2012],240.0,4564.0,4805.754392,349.5426667,37.99016469,-4.75e-06,-3.6e-05,7.84E-04,0.000825,0.49,500.0,31.0,200.0,500.0,Delta Energy Systems,SOLIVIA 4.4 NA G4 TR (240V) 240V [CEC 2012]
Delta Energy Systems: SOLIVIA 4.4 NA G4 TR [208V] 208V [CEC 2018],208.0,4528.0,4790.24,350.0,42.0176,-6.0632799999999995e-06,-2.1822e-05,0.00020239,0.000425463,0.39,500.0,13.6864,100.0,500.0,Delta Energy Systems,SOLIVIA 4.4 NA G4 TR [208V] 208V [CEC 2018]
Delta Energy Systems: SOLIVIA 4.4 NA G4 TR [240V] 240V [CEC 2018],240.0,4564.0,4800.15,350.0,45.0114,-5.54524e-06,-2.1423e-05,0.000658992,0.000742919,0.49,500.0,13.7147,100.0,500.0,Delta Energy Systems,SOLIVIA 4.4 NA G4 TR [240V] 240V [CEC 2018]
Delta Energy Systems: SOLIVIA 5.0 NA G4 TR  (208V) 208V [CEC 2016],208.0,5084.0,5399.89,350.0,43.8852,-6.32e-06,-2.12e-05,0.000357442,0.00034888199999999996,0.39,500.0,0.010159999999999999,100.0,500.0,Delta Energy Systems,SOLIVIA 5.0 NA G4 TR  (208V) 208V [CEC 2016]
Delta Energy Systems: SOLIVIA 5.0 NA G4 TR  (240V) 240V [CEC 2016],240.0,5140.0,5417.72,350.0,41.0906,-4.62e-06,-1.82e-05,0.000119385,0.000265523,0.51,500.0,0.01028,100.0,500.0,Delta Energy Systems,SOLIVIA 5.0 NA G4 TR  (240V) 240V [CEC 2016]
Delta Energy Systems: SOLIVIA 5.0 NA G4 TR (208V) 208V [CEC 2012],208.0,5084.0,5407.194116,349.4526667,38.35125394,-5.92e-06,-3.6099999999999997e-05,3.99E-04,0.000281,0.39,500.0,37.0,200.0,500.0,Delta Energy Systems,SOLIVIA 5.0 NA G4 TR (208V) 208V [CEC 2012]
Delta Energy Systems: SOLIVIA 5.0 NA G4 TR (240V) 240V [CEC 2012],240.0,5140.0,5423.573079,349.67199999999997,37.67687272,-4.35e-06,-2.8899999999999998e-05,3.11E-04,0.000562,0.51,500.0,37.0,200.0,500.0,Delta Energy Systems,SOLIVIA 5.0 NA G4 TR (240V) 240V [CEC 2012]
Delta Energy Systems: SOLIVIA 5.0 NA G4 TR [208V] 208V [CEC 2018],208.0,5084.0,5399.89,350.0,43.8852,-6.3204099999999995e-06,-2.11677e-05,0.000357442,0.00034888199999999996,0.39,500.0,15.4282,100.0,500.0,Delta Energy Systems,SOLIVIA 5.0 NA G4 TR [208V] 208V [CEC 2018]
Delta Energy Systems: SOLIVIA 5.0 NA G4 TR [240V] 240V [CEC 2018],240.0,5140.0,5417.72,350.0,41.0906,-4.622569999999999e-06,-1.8226500000000002e-05,0.000119385,0.000265523,0.51,500.0,15.4792,100.0,500.0,Delta Energy Systems,SOLIVIA 5.0 NA G4 TR [240V] 240V [CEC 2018]
Diehl AKO Stiftung: 4301 S-A (208V) 208V [CEC 2016],208.0,3190.0,3414.59,273.0,21.2603,-1.11e-05,9.27e-06,0.00102769,-0.000206303,2.05,440.0,0.00725,100.0,440.0,Diehl AKO Stiftung,4301 S-A (208V) 208V [CEC 2016]
Diehl AKO Stiftung: 4301 S-A (240V) 240V [CEC 2016],240.0,3680.0,3912.23,298.0,28.631,-8.89e-06,8.33e-06,0.00071819,-0.00027407,2.22,440.0,0.00836364,100.0,440.0,Diehl AKO Stiftung,4301 S-A (240V) 240V [CEC 2016]
Diehl AKO Stiftung: 4301 S-A [208V] 208V [CEC 2018],208.0,3190.0,3414.59,273.0,21.2603,-1.1105499999999999e-05,9.2716e-06,0.00102769,-0.000206303,2.05,440.0,12.5077,100.0,440.0,Diehl AKO Stiftung,4301 S-A [208V] 208V [CEC 2018]
Diehl AKO Stiftung: 4301 S-A [240V] 240V [CEC 2018],240.0,3680.0,3912.23,298.0,28.631,-8.89414e-06,8.3299e-06,0.00071819,-0.00027407,2.22,440.0,13.1283,100.0,440.0,Diehl AKO Stiftung,4301 S-A [240V] 240V [CEC 2018]
Diehl AKO Stiftung: Platinum 100 CS-A (208V) 208V [CEC 2016],208.0,100000.0,106611.0,350.0,1068.37,-4.6299999999999995e-07,3.54e-05,0.000713015,-0.000153148,1.0,480.0,0.208333,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A (208V) 208V [CEC 2016]
Diehl AKO Stiftung: Platinum 100 CS-A (480V) 480V [CEC 2016],480.0,100000.0,106478.0,350.0,990.068,-4.15e-07,2.8199999999999998e-05,0.000863762,-0.000286102,3.0,480.0,0.208333,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A (480V) 480V [CEC 2016]
Diehl AKO Stiftung: Platinum 100 CS-A HE (208V) 208V [CEC 2016],208.0,100000.0,105677.0,350.0,923.495,-3.84e-07,1.3800000000000002e-05,0.000616643,-0.000960342,1.0,480.0,0.208333,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A HE (208V) 208V [CEC 2016]
Diehl AKO Stiftung: Platinum 100 CS-A HE (480V) 480V [CEC 2016],480.0,100000.0,105544.0,350.0,900.887,-3.92e-07,2.95e-05,0.00116386,0.00022287400000000002,2.0,480.0,0.208333,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A HE (480V) 480V [CEC 2016]
Diehl AKO Stiftung: Platinum 100 CS-A HE [208V] 208V [CEC 2018],208.0,100000.0,105677.0,350.0,923.495,-3.8382599999999996e-07,1.38331e-05,0.000616643,-0.000960342,1.0,480.0,301.933,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A HE [208V] 208V [CEC 2018]
Diehl AKO Stiftung: Platinum 100 CS-A HE [480V] 480V [CEC 2018],480.0,100000.0,105544.0,350.0,900.887,-3.92407e-07,2.95175e-05,0.00116386,0.00022287400000000002,2.0,480.0,301.555,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A HE [480V] 480V [CEC 2018]
Diehl AKO Stiftung: Platinum 100 CS-A [208V] 208V [CEC 2018],208.0,100000.0,106611.0,350.0,1068.37,-4.6299900000000003e-07,3.54461e-05,0.000713015,-0.000153148,1.0,480.0,304.603,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A [208V] 208V [CEC 2018]
Diehl AKO Stiftung: Platinum 100 CS-A [480V] 480V [CEC 2018],480.0,100000.0,106478.0,350.0,990.068,-4.1454500000000004e-07,2.8169299999999998e-05,0.000863762,-0.000286102,3.0,480.0,304.223,300.0,480.0,Diehl AKO Stiftung,Platinum 100 CS-A [480V] 480V [CEC 2018]
Diehl AKO: 4301 S-A (208 Vac) 208V [CEC 2010],208.0,3190.0,3417.336046,273.536746,18.40812324,-1.12e-05,1.4099999999999999e-05,1.75E-03,-0.000273,2.05,580.0,15.0,277.0,470.0,Diehl AKO,4301 S-A (208 Vac) 208V [CEC 2010]
Diehl AKO: 4301 S-A (240 Vac) 240V [CEC 2010],240.0,3680.0,3913.489034,298.562381,25.96745135,-9.09e-06,1.5399999999999998e-05,1.48E-03,-0.000536,2.22,580.0,15.0,277.0,470.0,Diehl AKO,4301 S-A (240 Vac) 240V [CEC 2010]
Diehl Controls: Platinum 100 CS-A (208) 208V [CEC 2010],208.0,100000.0,106826.0827,347.9738095,1080.139371,-4.879999999999999e-07,3.3600000000000004e-05,6.47E-04,-0.000288,1.0,900.0,286.0,405.0,750.0,Diehl Controls,Platinum 100 CS-A (208) 208V [CEC 2010]
Diehl Controls: Platinum 100 CS-A (480) 480V [CEC 2010],480.0,100000.0,106676.6062,347.37880950000005,1011.183808,-4.39e-07,2.65e-05,9.61E-04,-0.000317,3.0,900.0,286.0,405.0,750.0,Diehl Controls,Platinum 100 CS-A (480) 480V [CEC 2010]
Diehl Controls: Platinum 100 CS-A HE (208) 208V [CEC 2010],208.0,100000.0,105857.6257,349.74,945.3411358,-4.0700000000000003e-07,1.17e-05,6.45E-04,-0.0010400000000000001,1.0,900.0,286.0,405.0,750.0,Diehl Controls,Platinum 100 CS-A HE (208) 208V [CEC 2010]
Diehl Controls: Platinum 100 CS-A HE (480) 480V [CEC 2010],480.0,100000.0,105726.90699999999,350.20880950000003,916.2263499,-4.15e-07,2.9299999999999997e-05,1.19E-03,0.000144,2.0,900.0,286.0,405.0,750.0,Diehl Controls,Platinum 100 CS-A HE (480) 480V [CEC 2010]
"Direct Grid Technologies, LLC: DGM-460 208V [CEC 2011]",208.0,415.0,446.0594221,60.04093333,5.87656445,-4.0600000000000004e-05,0.00025699999999999996,1.21E-03,-0.0403,0.27,75.0,10.0,53.0,65.0,"Direct Grid Technologies, LLC",DGM-460 208V [CEC 2011]
"Direct Grid Technologies, LLC: DGM-S460 208V [CEC 2011]",208.0,479.0,512.8690801,60.111999999999995,5.985283545,-3.3799999999999995e-05,0.000215,8.73E-05,-0.0407,0.38,75.0,10.0,53.0,65.0,"Direct Grid Technologies, LLC",DGM-S460 208V [CEC 2011]
Direct Grid Technologies: DGM-460 60V [CEC 2016],60.0,415.0,446.07,60.0,7.15175,-5.11e-05,0.00021268,-0.000523492,-0.0385958,0.27,65.0,0.00638462,55.0,65.0,Direct Grid Technologies,DGM-460 60V [CEC 2016]
Direct Grid Technologies: DGM-460 [208V] 208V [CEC 2018],208.0,415.0,446.07,60.0,7.15175,-5.11203e-05,0.00021268,-0.000523492,-0.0385958,0.27,65.0,7.4345,55.0,65.0,Direct Grid Technologies,DGM-460 [208V] 208V [CEC 2018]
Direct Grid Technologies: DGM-S460 60V [CEC 2016],60.0,479.0,512.7919999999999,60.0,6.91366,-4.41e-05,0.000225196,-0.00182011,-0.0307946,0.38,65.0,0.00736923,55.0,65.0,Direct Grid Technologies,DGM-S460 60V [CEC 2016]
Direct Grid Technologies: DGM-S460 [240V] 240V [CEC 2018],240.0,479.0,512.7919999999999,60.0,6.91366,-4.41346e-05,0.00022518400000000002,-0.00182003,-0.0307947,0.38,65.0,8.54653,55.0,65.0,Direct Grid Technologies,DGM-S460 [240V] 240V [CEC 2018]
Dow Chemical: 362589 (3.5 kW 2-string) 300V [CEC 2016],300.0,3504.0,3677.48,300.0,49.8258,-5.6e-06,-2.7699999999999996e-05,0.000710823,0.000900973,1.39,420.0,0.00833333,100.0,420.0,Dow Chemical,362589 (3.5 kW 2-string) 300V [CEC 2016]
Dow Chemical: 362589 (3.5 kW 2-string) [240V] 240V [CEC 2018],240.0,3504.0,3677.48,300.0,49.8258,-5.6047e-06,-2.77305e-05,0.000710823,0.000900973,1.39,420.0,12.2583,100.0,420.0,Dow Chemical,362589 (3.5 kW 2-string) [240V] 240V [CEC 2018]
Dow Chemical: 362589 240V [CEC 2011],240.0,3504.092,3678.894222,300.7607167,42.69421172,-4.13e-06,-3.43e-05,1.01E-03,0.0013800000000000002,1.39,0.0,0.0,0.0,0.0,Dow Chemical,362589 240V [CEC 2011]
